s_abs,Reference κ(s) integral,Polyline-κ baseline,Chord–Sagitta baseline (const κ)
0.0,0.0,0.0,0.0
0.12512155911285408,-0.23404027256176652,0.1724141769971089,0.6845314392355891
0.25024311822570816,-0.47984662115098803,0.41859925601873094,1.3690628784711782
0.37536467733856227,-0.7381183026177097,0.6769779505259808,2.0535943177067675
0.5004862364514163,-1.0100819683527937,0.9488567919112978,2.7381257569423565
0.6256077955642704,-1.2961123901287397,1.234604562810306,3.4226571961779455
0.7507293546771245,-1.597490299508001,1.537776368382175,4.107188635413535
0.8758509137899786,-1.914983799726264,1.8540053746881542,4.791720074649124
1.0009724729028326,-2.2495219209389736,2.188359155646776,5.476251513884713
1.1260940320156867,-2.6021247701389605,2.5414601097312395,6.160782953120302
1.2512155911285407,-2.9737694251342828,2.913551634125104,6.845314392355891
1.3763371502413948,-3.3653566707899185,3.304728484329206,7.52984583159148
1.501458709354249,-3.7776714095529575,3.7160479277146234,8.21437727082707
1.6265802684671031,-4.211684544156414,4.152492624524271,8.898908710062658
1.7517018275799572,-4.6676752241216715,4.6065117573361425,9.583440149298248
1.8768233866928112,-5.146173577207882,5.086601732180766,10.267971588533836
2.0019449458056653,-5.646915122221965,5.586466954764121,10.952503027769426
2.1270665049185196,-6.169431642429853,6.1090400003108,11.637034467005016
2.2521880640313734,-6.712565068175217,6.652008477186702,12.321565906240604
2.3773096231442277,-7.274328352711468,7.212967380277028,13.006097345476194
2.5024311822570815,-7.851799627019312,7.791209490330158,13.690628784711782
2.6275527413699358,-8.441030865084825,8.378056728189524,14.375160223947372
2.7526743004827896,-9.036583117216646,8.973768676564841,15.05969166318296
2.877795859595644,-9.631768584932512,9.56875264574166,15.74422310241855
3.002917418708498,-10.218401482126824,10.1534718148454,16.42875454165414
3.128038977821352,-10.78692315221527,10.720497081252745,17.113285980889728
3.2531605369342063,-11.326706872017349,11.260315544473947,17.797817420125316
3.37828209604706,-11.826517288438403,11.759471241512287,18.482348859360908
3.5034036551599144,-12.293949757411296,12.23423852714669,19.166880298596496
3.628525214272768,-12.7842835940533,12.725210889465854,19.851411737832084
3.7536467733856225,-13.302104623847452,13.242830786517318,20.535943177067672
3.8787683324984763,-13.846823218762358,13.787215819391239,21.220474616303264
4.003889891611331,-14.41772208709037,14.358649892132986,21.905006055538852
4.129011450724184,-15.013630326264096,14.953857346460346,22.58953749477444
4.254133009837039,-15.632871637402939,15.572851322395618,23.27406893401003
4.379254568949893,-16.273437781741983,16.21330440675804,23.95860037324562
4.504376128062747,-16.93290899707116,16.872452849435998,24.643131812481208
4.629497687175601,-17.608483437855273,17.547578742074627,25.327663251716796
4.754619246288455,-18.297022956378168,18.2356433560208,26.012194690952388
4.879740805401309,-18.99511405586721,18.93346455749681,26.696726130187976
5.004862364514163,-19.69914175253841,19.63714547101647,27.381257569423564
5.129983923627018,-20.40537309667634,20.342869420291454,28.065789008659156
5.2551054827398715,-21.110046341076504,21.047038239151306,28.750320447894744
5.380227041852725,-21.809461291804443,21.745974247018232,29.434851887130332
5.505348600965579,-22.500066283028925,22.436121936171705,30.11938332636592
5.630470160078434,-23.178537501298628,23.114123739889514,30.80391476560151
5.755591719191288,-23.841890349618016,23.777785922591047,31.4884462048371
5.880713278304142,-24.491273018285877,24.427716113546293,32.17297764407269
6.005834837416996,-25.12988766341351,25.0663086800022,32.85750908330828
6.13095639652985,-25.75956022322189,25.69628737256478,33.542040522543864
6.256077955642704,-26.381979549086406,26.318923236064986,34.226571961779456
6.381199514755558,-26.998698746293996,26.935812217117356,34.91110340101505
6.5063210738684125,-27.61122744803979,27.5483181010326,35.59563484025063
6.631442632981266,-28.22097781712193,28.15866851336261,36.280166279486224
6.75656419209412,-28.82929104777457,28.766708068680014,36.964697718721816
6.881685751206974,-29.437481152720732,29.375096547271696,37.6492291579574
7.006807310319829,-30.04681434877288,29.9849378131455,38.33376059719299
7.131928869432683,-30.65855551631295,30.59644660897105,39.01829203642858
7.257050428545536,-31.27391890250784,31.212475863169935,39.70282347566417
7.382171987658391,-31.89417699030319,31.832124590529574,40.38735491489976
7.507293546771245,-32.520541139509014,32.45953550173466,41.071886354135344
7.632415105884099,-33.15429867330637,33.09251853147116,41.756417793370936
7.757536664996953,-33.79673506389524,33.73605781670575,42.44094923260653
7.882658224109807,-34.44915777844286,34.38806314035086,43.12548067184211
8.007779783222661,-35.11299799620714,35.052105096803615,43.810012111077704
8.132901342335515,-35.78960092955927,35.72890298186329,44.494543550313296
8.258022901448369,-36.477239834987046,36.41543915218869,45.17907498954888
8.383144460561223,-37.1709393175125,37.10956929241773,45.86360642878447
8.508266019674078,-37.870606596732294,37.80878623884993,46.54813786802006
8.633387578786932,-38.576259923472236,38.51458262501955,47.23266930725565
8.758509137899786,-39.287842705888835,39.22636158973027,47.91720074649124
8.88363069701264,-40.005338738589245,39.943526471386804,48.601732185726824
9.008752256125494,-40.728738882721665,40.66715121552583,49.286263624962416
9.133873815238347,-41.45796888189613,41.39641101651693,49.97079506419801
9.258995374351201,-42.192979822637426,42.13128645379129,50.65532650343359
9.384116933464057,-42.933737756462754,42.87196613594334,51.339857942669184
9.50923849257691,-43.68015835627215,43.618374474542726,52.024389381904776
9.634360051689765,-44.43215619847125,44.37064626903358,52.70892082114036
9.759481610802618,-45.189645209988036,45.127952970986016,53.39345226037595
9.884603169915472,-45.952543825755036,45.89076856143145,54.07798369961154
10.009724729028326,-46.720739708622105,46.65906420046029,54.76251513884713
10.13484628814118,-47.494105575077036,47.432362073765745,55.44704657808272
10.259967847254035,-48.27251434203336,48.210852923869275,56.13157801731831
10.38508940636689,-49.055828267972856,48.99389209538191,56.816109456553896
10.510210965479743,-49.84390621005174,49.781429478664776,57.50064089578949
10.635332524592597,-50.62987803965309,50.56565215898067,58.18517233502507
10.76045408370545,-51.40196729976053,51.3375259038776,58.869703774260664
10.885575642818305,-52.16017831347542,52.0961187889647,59.554235213496256
11.010697201931158,-52.904781620943766,52.840603115999485,60.23876665273184
11.135818761044014,-53.63606339914477,53.57169913636622,60.92329809196743
11.260940320156868,-54.354323519431176,54.290267816091564,61.60782953120302
11.386061879269722,-55.05985392981584,54.995901268189634,62.29236097043861
11.511183438382576,-55.75299050025511,55.68886647593342,62.9768924096742
11.63630499749543,-56.43407520668797,56.36984989943067,63.66142384890979
11.761426556608283,-57.10344695970553,57.03955568574734,64.34595528814538
11.886548115721137,-57.76145136002862,57.69769348552095,65.03048672738096
12.011669674833993,-58.40843982455252,58.34465690010735,65.71501816661656
12.136791233946846,-59.04476887428758,58.98097894040859,66.39954960585214
12.2619127930597,-59.67079957855129,59.607034400412665,67.08408104508773
12.387034352172554,-60.28689715117854,60.22317564262713,67.76861248432333
12.512155911285408,-60.893430696002355,60.82975659231899,68.45314392355891
12.637277470398262,-61.49077309742073,61.427132368144065,69.1376753627945
12.762399029511116,-62.07930105630002,62.015779107353175,69.8222068020301
12.88752058862397,-62.66102559178624,62.5998751347126,70.50673824126568
13.012642147736825,-63.25229951317929,63.19189610326494,71.19126968050126
13.137763706849679,-63.85797042776762,63.79772048300538,71.87580111973686
13.262885265962533,-64.4787937573916,64.41841896582997,72.56033255897245
13.388006825075387,-65.11546314359501,65.05519383334773,73.24486399820803
13.51312838418824,-65.76874137817892,65.70861537592891,73.92939543744363
13.638249943301094,-66.43942536132955,66.37957146403716,74.61392687667922
13.763371502413948,-67.12843025813241,67.06857014067981,75.2984583159148
13.888493061526804,-67.8365819522651,67.77667213214646,75.9829897551504
14.013614620639657,-68.56475280837654,68.50534516371809,76.66752119438598
14.138736179752511,-69.31404069224656,69.254263310878,77.35205263362157
14.263857738865365,-70.08527922282121,70.0262223990353,78.03658407285717
14.388979297978219,-70.87963446318842,70.82006997189693,78.72111551209275
14.514100857091073,-71.69804527569599,71.63958870186988,79.40564695132834
14.639222416203927,-72.54178230325252,72.4821334951262,80.09017839056392
14.764343975316782,-73.41183290681464,73.35377825091686,80.77470982979952
14.889465534429636,-74.30943878541026,74.25095855801057,81.4592412690351
15.01458709354249,-75.23571365872458,75.17423505031677,82.14377270827069
15.139708652655344,-76.17649226030761,76.11439466616653,82.82830414750629
15.264830211768198,-77.11930422316203,77.05761783680269,83.51283558674187
15.389951770881051,-78.06197699356602,77.99957201229907,84.19736702597746
15.515073329993905,-79.00228224635552,78.93931191500474,84.88189846521306
15.64019488910676,-79.9379559950144,79.87457428845504,85.56642990444864
15.765316448219615,-80.86673990671547,80.80303753892488,86.25096134368422
15.890438007332468,-81.78639857646617,81.72242300528532,86.93549278291982
16.015559566445322,-82.69474393254576,82.63051705665039,87.62002422215541
16.140681125558178,-83.58966115394315,83.52519177138161,88.30455566139099
16.26580268467103,-84.46913152906802,84.40442379870233,88.98908710062659
16.390924243783886,-85.33125290952022,85.26631107376488,89.67361853986218
16.516045802896738,-86.17425734610526,86.10908713543799,90.35814997909776
16.641167362009593,-86.9965256111161,86.93113287890017,91.04268141833336
16.766288921122445,-87.79659843811395,87.7309856582938,91.72721285756894
16.8914104802353,-88.57318442863301,88.50734616619339,92.41174429680453
17.016532039348157,-89.32516468669422,89.2593758467418,93.09627573604013
17.14165359846101,-90.05400861784426,89.98887328226759,93.78080717527571
17.266775157573864,-90.76239051781683,90.69791527732237,94.4653386145113
17.391896716686716,-91.45089882841174,91.38641265621165,95.1498700537469
17.517018275799572,-92.12011330588307,92.05546829816929,95.83440149298248
17.642139834912424,-92.77060802624877,92.70570214875225,96.51893293221806
17.76726139402528,-93.40294910797296,93.3376922122042,97.20346437145365
17.892382953138135,-94.01766457175475,93.95291955430228,97.88799581068925
18.017504512250987,-94.61529763931263,94.55134993590123,98.57252724992483
18.142626071363843,-95.19640879087946,95.13199631222581,99.25705868916042
18.267747630476695,-95.76151697740202,95.6965671127956,99.94159012839602
18.39286918958955,-96.31111020748664,96.24682548156606,100.6261215676316
18.517990748702402,-96.84564230455453,96.78176884536018,101.31065300686718
18.643112307815258,-97.36563937274538,97.30101684999825,101.99518444610278
18.768233866928114,-97.87155957940143,97.80722916916972,102.67971588533837
18.893355426040966,-98.36378525715416,98.30012409479906,103.36424732457395
19.01847698515382,-98.84279203404022,98.77871129195346,104.04877876380955
19.143598544266673,-99.31459917326667,99.25520738316159,104.73331020304514
19.26872010337953,-99.80854960319726,99.74955518215138,105.41784164228072
19.39384166249238,-100.32767022225683,100.2676134514259,106.10237308151632
19.518963221605237,-100.87042925363484,100.81129200424195,106.7869045207519
19.644084780718092,-101.43529851924058,101.37509209777477,107.47143595998749
19.769206339830944,-102.02037739015125,101.96044257714897,108.15596739922309
19.8943278989438,-102.62391943725494,102.56340069314157,108.84049883845867
20.019449458056652,-103.24391777864066,103.18349565189767,109.52503027769426
20.144571017169508,-103.87845490063015,103.8171607249202,110.20956171692985
20.26969257628236,-104.52544841187178,104.46468131851393,110.89409315616544
20.394814135395215,-105.18295913776564,105.1215392142509,111.57862459540102
20.51993569450807,-105.84890690799794,105.78727540947052,112.26315603463662
20.645057253620923,-106.52132692146218,106.45961446002036,112.94768747387221
20.77017881273378,-107.19830348887692,107.13638347197772,113.63221891310779
20.89530037184663,-107.87796264305909,107.81567826099509,114.31675035234338
21.020421930959486,-108.5585198987486,108.49605478259814,115.00128179157898
21.14554349007234,-109.23828959958698,109.17575035539407,115.68581323081456
21.270665049185194,-109.91676608273815,109.85847348808555,116.37034467005014
21.39578660829805,-110.62440479549682,110.56477819115432,117.05487610928574
21.5209081674109,-111.35646128519681,111.2947110607772,117.73940754852133
21.646029726523757,-112.0869806828994,112.02117565357764,118.42393898775691
21.77115128563661,-112.79485932762245,112.72855064873207,119.10847042699251
21.896272844749465,-113.46492985387495,113.39711820743491,119.7930018662281
22.021394403862317,-114.08778845150401,114.02009174678248,120.47753330546368
22.146515962975172,-114.65919652251257,114.59162319618764,121.16206474469928
22.271637522088028,-115.17838260613634,115.11026803138331,121.84659618393486
22.39675908120088,-115.64719271228834,115.57960288108728,122.53112762317045
22.521880640313736,-116.06863031867091,116.001689480364,123.21565906240605
22.647002199426588,-116.44670153233649,116.37964806220104,123.90019050164163
22.772123758539443,-116.78586935167752,116.72053498881412,124.58472194087722
22.897245317652295,-117.08966628293241,117.02388333894416,125.26925338011281
23.02236687676515,-117.36246258856848,117.29685482585053,125.9537848193484
23.147488435878007,-117.6076394649292,117.54285522172322,126.63831625858398
23.27260999499086,-117.82836868428947,117.76396090072281,127.32284769781958
23.397731554103714,-118.02756243056524,117.96243117625532,128.00737913705515
23.522853113216566,-118.20765103966407,118.14359665829656,128.69191057629075
23.647974672329422,-118.37073772467915,118.30663417365213,129.37644201552635
23.773096231442274,-118.51892128297133,118.45519093735354,130.06097345476192
23.89821779055513,-118.65389898580501,118.59003535629084,130.74550489399752
24.023339349667985,-118.77687370965036,118.71337185225082,131.43003633323312
24.148460908780837,-118.88933341804794,118.82585859529763,132.1145677724687
24.273582467893693,-118.992392334874,118.92898738220146,132.7990992117043
24.398704027006545,-119.08703052203907,119.02359588014696,133.4836306509399
24.5238255861194,-119.17407518231006,119.11084467995443,134.16816209017546
24.648947145232253,-119.25420805330508,119.19088298322036,134.85269352941106
24.774068704345108,-119.3282455053219,119.26530042950361,135.53722496864665
24.899190263457964,-119.39681713531294,119.31548076564955,136.22175640788222
