s_norm,mean,p2.5,p97.5
0.0,0.0,0.0,0.0
0.005025125628140704,0.25046266913138504,-1.2067098491016122,1.8428624865886818
0.010050251256281407,0.5017811492723879,-2.455356332427057,3.7077297298863114
0.01507537688442211,0.7527475560856856,-3.7512286395497427,5.593954202598138
0.020100502512562814,1.0016677292209262,-5.100208230078378,7.500609272750697
0.02512562814070352,1.2461186571418315,-6.509259130484627,9.426474969406744
0.03015075376884422,1.4829148622213664,-7.986595918207109,11.370027307933322
0.035175879396984924,1.7080565700056705,-9.540713166374587,13.516820405087842
0.04020100502512563,1.9167253597560092,-11.181783490729046,15.833431441920645
0.04522613065326633,2.1039250295638516,-12.920894881457318,18.281412248717437
0.05025125628140704,2.265565624521736,-14.788741642686748,20.85721076211878
0.05527638190954774,2.4000602337693295,-17.123038119327866,23.52912074127983
0.06030150753768844,2.5073034317271494,-19.54226221740531,26.21870660910467
0.06532663316582915,2.585292160322689,-21.960803957118305,28.7946844661916
0.07035175879396985,2.6127187801641707,-24.381349427881336,31.099591073281818
0.07537688442211056,2.5832014824465555,-26.83971600843368,33.07768402030149
0.08040201005025126,2.558204174184532,-29.31833435397399,35.02501645056396
0.08542713567839195,2.5527903577854554,-31.769676766160043,37.03626176472615
0.09045226130653267,2.5780595804624427,-34.1145355096268,39.175535842336025
0.09547738693467336,2.651286539067969,-36.24617259066744,41.442750285444504
0.10050251256281408,2.7827136466700066,-38.35602079706536,43.83276789171698
0.10552763819095477,2.9717302925441555,-40.1099191831808,46.33431206913015
0.11055276381909548,3.1775400064677957,-41.821918169096534,48.929648043578545
0.11557788944723618,3.3849873812669427,-43.55282218115365,51.59483159782633
0.12060301507537688,3.5865313291239667,-45.28603119628461,54.30143369651031
0.12562814070351758,3.7824839297619444,-47.00199114866349,56.98579058789305
0.1306532663316583,3.9715476652045134,-48.679957810303534,59.543991889414244
0.135678391959799,4.146767932296781,-50.36080734771936,61.950089821424164
0.1407035175879397,4.2984691260597705,-52.081572466556985,64.21222488263234
0.1457286432160804,4.447001616590629,-53.842381030304765,66.35931333461471
0.15075376884422112,4.598574073628254,-55.6430896181637,68.40083479893043
0.15577889447236182,4.759241783903885,-57.48316000836207,70.34562531191621
0.16080402010050251,4.927378611424657,-59.361596812903876,72.20209872987294
0.1658291457286432,5.099678583595102,-61.27607101721267,73.97813022348436
0.1708542713567839,5.280978577936082,-63.21388970972829,75.68488426134275
0.17587939698492464,5.476160625542899,-65.15549811679179,77.35877709848391
0.18090452261306533,5.681120809691466,-67.08023279931969,79.00547991698491
0.18592964824120603,5.892702620232317,-68.96745215960635,80.62125706711672
0.19095477386934673,6.114815730767149,-70.79796190370509,82.20197534969708
0.19597989949748745,6.354259104388808,-72.55559980449989,83.80065256141235
0.20100502512562815,6.616996743921294,-74.22782241179802,85.44923100434438
0.20603015075376885,6.902791770646109,-75.81449509454497,87.14060568199066
0.21105527638190955,7.20411180026873,-77.34337284696826,88.86838013692675
0.21608040201005024,7.523064629164964,-78.81729313728874,90.62408269833152
0.22110552763819097,7.866330920332465,-80.23835274665456,92.39925671081706
0.22613065326633167,8.237953716606606,-81.6241251010445,94.19781829493056
0.23115577889447236,8.637339678633039,-82.99280630502052,96.02293295995948
0.23618090452261306,9.065693937624948,-84.35417257700307,97.87698824585583
0.24120603015075376,9.517868735873515,-85.71557717613682,99.76134982462851
0.24623115577889448,9.982172777057924,-87.08286611379927,101.67631472851065
0.25125628140703515,10.437502629757518,-88.46105330419053,103.5510492389276
0.2562814070351759,10.86563845862659,-89.8549730530354,105.3343250843889
0.2613065326633166,11.253458278566704,-91.26977536515007,107.04982529372556
0.2663316582914573,11.607669057104347,-92.71147605971557,108.74115234002778
0.271356783919598,11.934123097834657,-94.18779532635688,110.41061443161642
0.2763819095477387,12.238476808721874,-95.71079209380925,112.05667487713444
0.2814070351758794,12.523156768431951,-97.29737137619739,113.67527020728959
0.2864321608040201,12.794740666563898,-98.96972180317411,115.26010620908455
0.2914572864321608,13.054058032899494,-100.72866135945071,116.80292166289269
0.2964824120603015,13.298379321989911,-102.57037387175819,118.29418770159798
0.30150753768844224,13.525504943579733,-104.49744243619772,119.7234041264868
0.3065326633165829,13.755781124568763,-106.52741327349072,121.097895297791
0.31155778894472363,14.00611876831445,-108.6019672281153,122.4963588628948
0.3165829145728643,14.278495315377276,-110.7508692135403,123.93022564344082
0.32160804020100503,14.573052187633726,-112.95543391197111,125.40393325375024
0.32663316582914576,14.88809336867735,-115.18621423549862,126.92008774276913
0.3316582914572864,15.215456651886578,-117.41573697306504,128.48000458064163
0.33668341708542715,15.5543810587348,-119.61485673958747,130.08344271616585
0.3417085427135678,15.897237097928997,-121.80807971678121,131.72883689025508
0.34673366834170855,16.23448250770815,-124.01841647765352,133.4136286414743
0.35175879396984927,16.5562271595633,-126.2173401534416,135.13391569277653
0.35678391959798994,16.864140031473358,-128.38713301681835,136.8846615446737
0.36180904522613067,17.161757927449006,-130.51580185342328,138.6604102579547
0.36683417085427134,17.449838417985703,-132.5934783668629,140.41740044299394
0.37185929648241206,17.727398699386317,-134.61297385925747,142.1574016807624
0.3768844221105528,18.003167088080225,-136.56963157559719,143.89516928477136
0.38190954773869346,18.292117238364106,-138.46112890943104,145.64645308120086
0.3869346733668342,18.602471999895176,-140.28974949311785,147.42904908313832
0.3919597989949749,18.93957641819169,-142.08302375086262,149.26455996809318
0.3969849246231156,19.309089235016497,-143.85213507732627,151.18109624771378
0.4020100502512563,19.715004315035053,-145.6009850621496,153.2117006369347
0.40703517587939697,20.150959172644512,-147.3329861163659,155.3509229410047
0.4120603015075377,20.59982033087466,-149.0511477796681,157.57533089753474
0.4170854271356784,21.03839833560384,-150.75816633850673,159.84747677219062
0.4221105527638191,21.460088817647772,-152.45648284697938,162.118763423569
0.4271356783919598,21.855370224646677,-154.15096310542353,164.32782170887893
0.4321608040201005,22.216094709591673,-155.8501879143974,166.43095934376342
0.4371859296482412,22.539254780669975,-157.55490876768354,168.40580008827337
0.44221105527638194,22.824312580494833,-159.26516469288921,170.24910263645955
0.4472361809045226,23.079902500544033,-160.97986111304616,172.0017815121856
0.45226130653266333,23.316206764829765,-162.6938443711364,173.70188978612626
0.457286432160804,23.54584260877081,-164.4082090484533,175.37013758575816
0.4623115577889447,23.78019994832444,-166.12467428348,177.02196164449288
0.46733668341708545,24.021081917293834,-167.84459954846704,178.67069795793512
0.4723618090452261,24.268277359309295,-169.5689419013295,180.32980083867284
0.47738693467336685,24.522370595802638,-171.2984680707048,182.0150928438352
0.4824120603015075,24.78806784959804,-173.03373945641192,183.7502010989027
0.48743718592964824,25.07199711900803,-174.77525339059113,185.56703439533788
0.49246231155778897,25.37744554419249,-176.52346199750335,187.47960220724542
0.49748743718592964,25.70030318565561,-178.27886465875196,189.45970030309735
0.5025125628140703,26.032836955645962,-180.04105453339363,191.4728607736594
0.507537688442211,26.359699772011336,-181.8051541928294,193.4663432361559
0.5125628140703518,26.669789390666303,-183.57318717954178,195.37881635302537
0.5175879396984925,26.953282982774248,-185.34989391975037,197.15622279183097
0.5226130653266332,27.205166034335264,-187.1437821713102,198.76596635093716
0.5276381909547738,27.42706202889242,-188.95710882314222,200.21663792918613
0.5326633165829145,27.638881765804747,-190.7912515894344,201.6563910704402
0.5376884422110553,27.85101913166436,-192.64742221490255,203.16112257860152
0.542713567839196,28.068654527098147,-194.5266547813508,204.74248588814368
0.5477386934673367,28.292829839092438,-196.42978263168516,206.40209457213874
0.5527638190954774,28.524760383755506,-198.3574051238641,208.14311628051155
0.5577889447236181,28.767230842378705,-200.3099236046037,209.96932492488747
0.5628140703517588,29.023963544102873,-202.28744641628475,211.88528593133813
0.5678391959798995,29.29345098962881,-204.28979593013918,213.8959195343568
0.5728643216080402,29.570168651440614,-206.31651947129856,215.9747869170306
0.577889447236181,29.83606803379665,-208.36681962111197,218.0214257238944
0.5829145728643216,30.09250329830942,-210.4395957260693,220.03239207609968
0.5879396984924623,30.346821122450237,-212.52532312045716,222.01314430112063
0.592964824120603,30.60069340402144,-214.57062098876176,223.92809215378904
0.5979899497487438,30.848255003456746,-216.5661589206669,225.75352527822895
0.6030150753768845,31.086554735081666,-218.5158059691493,227.49909530406208
0.6080402010050251,31.31288433448586,-220.42331158616568,229.17377452754823
0.6130653266331658,31.524082752204723,-222.2923781954406,230.78617754356753
0.6180904522613065,31.71960678764177,-224.12655773876028,232.3456053277121
0.6231155778894473,31.913245877912072,-225.9293512030571,233.92882834008836
0.628140703517588,32.11535765587964,-227.70414186675305,235.5886480652376
0.6331658291457286,32.346383308469605,-229.45429819858714,237.3387739018298
0.6381909547738693,32.608725165523865,-231.1831104895046,239.19662698178098
0.6432160804020101,32.90251837988973,-232.8938702335115,241.18461401640647
0.6482412060301508,33.229267366061706,-234.58988467081514,243.33390833195244
0.6532663316582915,33.58914102307471,-236.27455202382913,245.65796379985318
0.6582914572864321,33.9810848124564,-237.9512941801114,248.1587915378962
0.6633165829145728,34.40421144495679,-239.61782512735192,250.83196619073468
0.6683417085427136,34.8496310134217,-241.2704440318831,253.6229184357891
0.6733668341708543,35.29878724724632,-242.9055696794627,256.4082512265059
0.678391959798995,35.74213668035914,-244.51829911119816,259.1384477496664
0.6834170854271356,36.1708880568008,-246.1065811562812,261.76890012587
0.6884422110552764,36.5839418399159,-247.66832749961472,264.25810598913245
0.6934673366834171,36.97578024727703,-249.20149688834294,266.5534490358513
0.6984924623115578,37.34569096517568,-250.70403616919822,268.6489955843632
0.7035175879396985,37.69444300122783,-252.17392666770203,270.5508697927255
0.7085427135678392,38.02307482415729,-253.60915398166233,272.2662390665382
0.7135678391959799,38.33548597669757,-255.0076843114097,273.8102133530689
0.7185929648241206,38.63790561790946,-256.3673715968218,275.2070531159383
0.7236180904522613,38.93561453909074,-257.6888847066723,276.4709284094841
0.7286432160804021,39.229658713191455,-259.0246944216905,277.6123235952436
0.7336683417085427,39.52463035068942,-260.4244580899486,278.69215851867085
0.7386934673366834,39.83028062868801,-261.97370918599336,279.8278779606928
0.7437185929648241,40.146251710655996,-263.5692842638158,281.0321065220043
0.7487437185929648,40.46996215569858,-265.2129561503992,282.31445192707565
0.7537688442211056,40.80123610249063,-266.90691129454797,283.685876139025
0.7587939698492463,41.13796673197901,-268.65365181503137,285.16439352379695
0.7638190954773869,41.48203344160197,-270.4560103646866,286.77570030400943
0.7688442211055276,41.83251485094756,-272.3175583854121,288.51128902861547
0.7738693467336684,42.19035743146676,-274.24198371897444,290.3506649958639
0.7788944723618091,42.55321980006425,-276.2335903626251,292.26816858544555
0.7839195979899498,42.9131187694707,-278.3148713091356,294.22897645873627
0.7889447236180904,43.26061868410863,-280.5137314064707,296.1958535666128
0.7939698492462312,43.58420604664368,-282.8300691161426,298.13637590966744
0.7989949748743719,43.867319167382824,-285.257534246233,300.02634889139443
0.8040201005025126,44.111688323665895,-287.7721626179623,301.86244975106115
0.8090452261306533,44.32576883443268,-290.48055947319745,303.65963565910704
0.8140703517587939,44.5160095383166,-293.24745634445924,305.4295635566297
0.8190954773869347,44.68817560471205,-296.01373945102154,307.18209131146625
0.8241206030150754,44.845012384019675,-298.7482337830594,308.9032465279211
0.8291457286432161,44.98989471758293,-301.4238939670293,310.59049809683523
0.8341708542713568,45.130917156717246,-304.0078311879008,312.2788995053638
0.8391959798994975,45.28746323257637,-306.37383997061255,314.0071141401722
0.8442211055276382,45.45797274825851,-308.56404361614506,315.801266993364
0.8492462311557789,45.6273334259623,-310.6042500047801,317.6001780849777
0.8542713567839196,45.78436548686632,-312.5054262701785,319.38274363401996
0.8592964824120604,45.948771154944176,-314.27449239561145,321.1293432825672
0.864321608040201,46.1251211856689,-315.9175518145997,322.81686402400175
0.8693467336683417,46.310941765127005,-317.439211412221,324.4227797205096
0.8743718592964824,46.50384611143833,-318.84385464389294,325.9251735519393
0.8793969849246231,46.699151817424266,-320.13498963504907,327.2849416068617
0.8844221105527639,46.91735951719649,-321.3153374107639,328.59298714330777
0.8894472361809045,47.161263616253855,-322.38621365875645,329.8467533225486
0.8944723618090452,47.43606096624425,-323.3480316620102,331.0229211620776
0.8994974874371859,47.718446324060416,-324.4568838467366,332.1033716101988
0.9045226130653267,47.9815364755093,-325.958856852804,333.07800579520955
0.9095477386934674,48.22796514685279,-327.74463255958335,333.94784876144007
0.914572864321608,48.49020860416923,-329.67535782562715,334.90544602514296
0.9195979899497487,48.80250561786052,-331.63217539565863,336.05061690856274
0.9246231155778895,49.154680938062185,-333.53786248595657,337.5048738412086
0.9296482412060302,49.519037452641655,-335.3520986217999,339.2339575110059
0.9346733668341709,49.86298643983344,-337.06156020926437,341.07615828793365
0.9396984924623115,50.186894455774755,-338.66651043227404,342.9169945916412
0.9447236180904522,50.510960984458535,-340.1749203057798,344.69048813136305
0.949748743718593,50.79224275976071,-341.5968341233864,346.30818973212536
0.9547738693467337,51.014881226881485,-342.94297166295974,347.7542479508892
0.9597989949748744,51.185985336199955,-344.2229241259726,349.0671935587554
0.964824120603015,51.31578015137402,-345.44578130954915,350.2733762610244
0.9698492462311558,51.41411719958244,-346.61905344361685,351.39200024997655
0.9748743718592965,51.48903310052471,-347.7491346040475,352.43745992231544
0.9798994974874372,51.54680073778275,-348.84148476975207,353.4209285065595
0.9849246231155779,51.5918678905167,-349.90084715430874,354.350999244609
0.9899497487437187,51.627563190944834,-350.9312919151919,355.23468397437006
0.9949748743718593,51.65628479178489,-351.93591959113866,356.07725568326146
1.0,51.679664774635576,-352.9181366469107,356.88316214463606
